,id,name,firstname,lastname,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,photo,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
0,2917,M. Eggestein,Maximilian,Eggestein,26,1996-12-08,Hannover,Germany,Germany,181 cm,75 kg,False,https://media.api-sports.io/football/players/2917.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,78,Bundesliga 1,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2021,26,21,1775,,Midfielder,6.796153,False,5,15,6,13,4,1,0,1,,687,19,19,41,10,25,230,108,15,6,,22,27,0,0,0,,,0,0,
1,2917,M. Eggestein,Maximilian,Eggestein,26,1996-12-08,Hannover,Germany,Germany,181 cm,75 kg,False,https://media.api-sports.io/football/players/2917.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,81,DFB Pokal,Germany,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,2021,3,3,324,,Midfielder,6.633333,False,0,1,0,2,1,0,0,,,140,2,32,1,,3,25,11,3,1,,2,2,1,0,0,,,0,0,
2,21153,B. Santamaría,Baptiste,Santamaría,27,1995-03-09,Saint-Doulchard,France,France,183 cm,73 kg,False,https://media.api-sports.io/football/players/21153.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,78,Bundesliga 1,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2021,1,0,20,,Midfielder,6.200000,False,1,0,1,,,0,0,,,3,,1,,,1,1,,,,,,,0,0,0,,,0,0,
3,21153,B. Santamaría,Baptiste,Santamaría,27,1995-03-09,Saint-Doulchard,France,France,183 cm,73 kg,False,https://media.api-sports.io/football/players/21153.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,81,DFB Pokal,Germany,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,2021,1,0,0,,Midfielder,,False,1,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
4,25303,J. Schmid,Jonathan,Schmid,32,1990-06-22,Strasbourg,France,France,179 cm,79 kg,False,https://media.api-sports.io/football/players/25303.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,78,Bundesliga 1,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2021,8,6,494,,Midfielder,6.900000,False,2,3,7,2,1,0,0,,,204,5,19,11,1,6,41,25,5,3,,3,3,0,0,0,,,0,0,
5,25303,J. Schmid,Jonathan,Schmid,32,1990-06-22,Strasbourg,France,France,179 cm,79 kg,False,https://media.api-sports.io/football/players/25303.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,81,DFB Pokal,Germany,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,2021,1,1,90,,Midfielder,7.200000,False,0,0,1,1,1,1,0,,,52,3,45,1,,1,4,2,1,1,,,,0,0,0,,,0,0,
6,26087,B. Uphoff,Benjamin,Uphoff,29,1993-08-08,Burghausen,Germany,Germany,192 cm,84 kg,False,https://media.api-sports.io/football/players/26087.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,78,Bundesliga 1,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2021,2,2,180,,Goalkeeper,5.550000,False,0,0,26,,,0,7,,5,76,,22,,,,1,1,,,,,,0,0,0,,,0,0,0
7,26087,B. Uphoff,Benjamin,Uphoff,29,1993-08-08,Burghausen,Germany,Germany,192 cm,84 kg,False,https://media.api-sports.io/football/players/26087.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,81,DFB Pokal,Germany,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,2021,1,1,120,,Goalkeeper,7.200000,False,0,0,3,,,0,2,,3,43,,25,,,,,,,,,,,0,0,0,,,0,0,0
8,26232,M. Flekken,Mark,Flekken,29,1993-06-13,,Netherlands,Netherlands,193 cm,85 kg,False,https://media.api-sports.io/football/players/26232.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,78,Bundesliga 1,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2021,27,27,2430,,Goalkeeper,7.011111,False,0,0,0,,,0,27,,94,1029,1,24,,,1,8,6,1,1,,1,,0,0,0,,,0,0,0
9,26232,M. Flekken,Mark,Flekken,29,1993-06-13,,Netherlands,Netherlands,193 cm,85 kg,False,https://media.api-sports.io/football/players/26232.png,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,81,DFB Pokal,Germany,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,2021,3,3,300,,Goalkeeper,6.733333,False,0,0,1,,,0,2,,6,106,,20,,,,1,1,,,,,,0,0,0,,,0,0,0
