,id,name,firstname,lastname,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,photo,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
0,255,S. Cibois,Sébastien,Cibois,24,1998-03-02,Argenteuil,France,France,192 cm,83 kg,False,https://media.api-sports.io/football/players/255.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2018,0,0,0,,Goalkeeper,,False,0,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
1,255,S. Cibois,Sébastien,Cibois,24,1998-03-02,Argenteuil,France,France,192 cm,83 kg,False,https://media.api-sports.io/football/players/255.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,65,Coupe de la Ligue,France,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,2018,0,0,0,,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
2,255,S. Cibois,Sébastien,Cibois,24,1998-03-02,Argenteuil,France,France,192 cm,83 kg,False,https://media.api-sports.io/football/players/255.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,2,UEFA Champions League,World,https://media.api-sports.io/football/leagues/2.png,,2018,0,0,0,,Goalkeeper,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
3,257,Marquinhos,Marcos,Aoás Corrêa,28,1994-05-14,São Paulo,Brazil,Brazil,183 cm,75 kg,False,https://media.api-sports.io/football/players/257.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2018,30,30,2695,,Defender,7.231034,False,0,1,1,11,3,3,,2,,2011,10,91,41,13,43,236,142,7,6,,9,29,2,0,1,,1,0,0,
4,257,Marquinhos,Marcos,Aoás Corrêa,28,1994-05-14,São Paulo,Brazil,Brazil,183 cm,75 kg,False,https://media.api-sports.io/football/players/257.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,65,Coupe de la Ligue,France,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,2018,2,2,136,,Defender,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
5,257,Marquinhos,Marcos,Aoás Corrêa,28,1994-05-14,São Paulo,Brazil,Brazil,183 cm,75 kg,False,https://media.api-sports.io/football/players/257.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,66,Coupe de France,France,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,2018,4,4,375,,Defender,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
6,257,Marquinhos,Marcos,Aoás Corrêa,28,1994-05-14,São Paulo,Brazil,Brazil,183 cm,75 kg,False,https://media.api-sports.io/football/players/257.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,2,UEFA Champions League,World,https://media.api-sports.io/football/leagues/2.png,,2018,7,7,630,,Defender,6.871428,False,0,0,1,3,2,1,,,,422,3,91,6,2,11,45,21,3,2,,2,8,2,0,0,,,0,0,
7,258,Juan Bernat,Juan,Bernat Velasco,29,1993-03-01,Valencia,Spain,Spain,177 cm,67 kg,False,https://media.api-sports.io/football/players/258.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2018,25,21,1838,,Defender,6.783333,False,4,5,4,5,1,1,,2,,934,20,90,33,5,20,221,102,32,18,,20,33,6,0,1,,,0,0,
8,258,Juan Bernat,Juan,Bernat Velasco,29,1993-03-01,Valencia,Spain,Spain,177 cm,67 kg,False,https://media.api-sports.io/football/players/258.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,65,Coupe de la Ligue,France,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,2018,2,2,180,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
9,258,Juan Bernat,Juan,Bernat Velasco,29,1993-03-01,Valencia,Spain,Spain,177 cm,67 kg,False,https://media.api-sports.io/football/players/258.png,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,66,Coupe de France,France,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,2018,6,5,517,,Defender,,False,1,1,1,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
